,Physical Aggression,Anger,Hostility,Всесилие,Неуязвимость,Уникальность,ГЧС,ПФ,ВСУ,ППВВ,ООО,ММО,ОЭ,СЧЗ,ДЗП,ОШКМ,ШЭС,ШЭМ,ШПС,ШКМ,ШНО,ШЛСМ,ШВ,ШСЖ,ШЛ,Директивный стиль,Аналитический стиль,Концептуальный стиль,Поведенческий стиль,Безопасность,Конформизм,Традиция,Самостьятельность,Риск-новизна,Гедонизм,Достижение,Власть-Богатство,Благожелательность,Универсализм,Неув.в прич.,Новизна,Сложность,Нерешенность,Общий ,Политика,Личный опыт,Воспитание,Спорт,СМИ,Общий,E',E,e,I',I,i,M',M,m,E||,I||,i||,OD,ED,NP,сложные,GCR,F1 (ОПС),F2 (ОПС),F1 (ША),F2 (ША)
ООО,0.24511468378026763,0.17997447654086238,0.18754712926663783,0.014682927440693005,-0.046628514180210384,0.0351060569902965,0.1250219235938139,0.08792945418500278,0.2040306012848661,0.3309943895461298,1.0,0.33987525270384533,0.1662502501452405,0.3880547272935993,0.24451177734501453,-0.3133468732279141,-0.31881974085259246,0.1357233213104421,-0.06614167090255461,0.24952426217594284,0.0041951221259122875,0.025683832609050217,0.05710226551483085,-0.21272470738825322,-0.07810320802074386,0.06322643036698629,0.08828722411588101,0.22556093986161044,-0.10327980165716198,-0.1466589558989647,-0.03441175689308239,0.14179758269342782,-0.04845543637383982,-0.08455982361433825,-0.12522350231855753,-0.11494144725858221,-0.3294269939759236,0.047567307793521446,0.05957073113597986,-0.07785431230292342,-0.11346844379457707,0.17938354358389585,-0.1692075237573893,0.05481549987966555,0.20497939749300378,0.13047699371521354,0.18568208664349134,0.15696838185308903,0.1239571234730674,0.22380810798915143,-0.01422187234611983,0.026442045300550814,0.0753363217743397,0.01786375049579902,-0.10683124941360565,0.11913900908472858,-0.08377540035793637,0.06227616700818502,0.030237337202637642,0.0188566292704877,-0.08375837985130773,-0.09775420796985483,-0.12216325418792948,0.011438870760707797,0.11937776078229531,0.04440937168975966,-0.03489152614919814,-0.0029459998074730263,-0.004655800252867752,0.1619530615451265,0.014840759624923825
ММО,0.21627246293551425,0.21484517273058037,0.34113955846457944,-0.06674487988336669,0.0252588199017838,0.18959872657536775,0.38808586556788915,0.3784112198321795,0.24329134471361916,0.25062328104517456,0.33987525270384533,1.0,0.21103889396058487,0.4081033255814039,0.33360128566782404,-0.2000236497193058,-0.15395927220974634,0.28389906615316124,0.18704514887883988,0.2997614605033766,0.016039467258793547,0.11544491340727361,-0.15963372001803314,-0.08628807368584565,0.06945755251694462,0.02050976427774132,-0.0871106965430404,0.02014073158884688,0.07456352264933648,-0.0935786578204479,0.1353134130488083,0.05104750212766577,0.036335381598296294,-0.165505615647856,-0.05923224299474658,-0.15257934469526338,-0.3564092475579497,0.06867100308031569,0.12979895097334998,0.008329534171136238,0.027283479730282074,0.08495666594446442,-0.011819656017740978,0.12830808188273113,0.037018573121067606,0.07438209394873659,0.25988856295048474,0.2056120376897017,0.2427288886349233,0.17703318998103823,0.18362824319543816,0.14608087262218183,0.03048405132582606,-0.17928041427049368,-0.0669006974911935,-0.09435223811899943,-0.15100126256505986,0.041354421488169285,-0.18989562244675415,0.3593520669086766,-0.20937912310758416,-0.2807918355832251,-0.03999963021206154,0.11543208785401031,-0.10076442204668086,0.18131856951790862,-0.18819485285385645,0.03681871949557308,0.08452511821267022,0.1823785314690842,0.09325884736530737
ОЭ,0.2168472387310238,0.1774881826516679,0.3270488546964466,-0.09136465346978037,0.08151113367977203,0.10024796015490298,0.046277951785812246,0.12342518072883146,-0.08423768992638786,0.11366821337121577,0.1662502501452405,0.21103889396058487,1.0,0.33288123007763826,0.2372673409419392,-0.1991068697961606,-0.13739556869890374,0.1788514351385935,0.1735188550902859,0.49149422370888673,0.14212279428632502,0.07220708602920776,-0.04218118976811282,-0.35305053625463717,0.1361213075630797,-0.008824767714322359,0.0638884993122053,0.18406548855440785,0.20083683302159336,0.09427722741803206,0.09384190189862297,0.13910715093032597,0.0770184168192851,-0.15686228321309348,-0.04014036808096797,-0.006114319743165096,-0.2777610041934109,0.07805556599145895,0.19119254925511833,-0.1471813496302159,0.07043582787135098,-0.08090714920628271,0.08137058420156038,-0.09981878670887755,0.21584434206018888,0.12063233703399123,0.10431512259054587,0.16774642815677493,-0.016030222894859187,0.11065034946024009,0.11258589263664864,0.05217536109657173,0.14669742881327555,0.06135397788480952,-0.049412456613258576,0.058010552168254056,-0.2658886601990256,-0.008880660122225041,0.041423223398200204,0.21858763022565617,-0.09827250172794051,-0.17656275877558464,-0.18142346111399643,-0.06563451087990164,0.11954900854964691,-0.015230833383961754,-0.029131623586370458,0.05202861710591104,0.06451500386410863,0.09388201950984802,0.12331698374586877
СЧЗ,0.17807559244579133,0.33157551032910004,0.4390746986723819,-0.18388864101728056,-0.15941611201809133,0.12553662415760636,-0.00957837842551246,0.23143978732568485,0.16389280329127892,0.29457630394754414,0.3880547272935993,0.4081033255814039,0.33288123007763826,1.0,0.04231327643944616,-0.5667825887385887,-0.5479334817068412,0.2727857341522999,0.027394475020322995,0.4188582024870675,0.04188574600949168,0.4169714900834128,0.002781128942235951,-0.20675191622559833,-0.06506784419663948,-0.010967734696101994,0.02492029342649563,0.1227824685515441,-0.01594933853651829,-0.09914476521309365,-0.14295314438901108,0.13065707417640804,0.026431896025160835,0.0013429668151017087,0.00045684867120626303,-0.11016437620361064,-0.31733640951020453,-0.01755841254017152,0.10493230174081238,-0.2681701699980764,-0.09334519777320575,0.16168829714660188,-0.1653090651762449,0.04203441680363583,0.038329083138594976,0.10450111714552751,0.17407087719211956,0.15465835338227082,0.1267822835427123,0.11820296723398835,0.2453054216788272,0.05067606754380657,0.1709134282089394,0.1420713406284397,-0.15797965732138888,0.027449436671313526,-0.2556740354938432,0.1521658315743966,-0.09800321707787588,0.2903553597854363,-0.10828904161915037,-0.15443347290136786,-0.04227263407210102,-0.06820348031057086,0.05153992218562998,0.16953437058651719,-0.024196857831374066,0.024870389597493502,0.09795934485639289,0.32198053367411517,0.13549064914747935
ДЗП,0.3227013462637722,0.14849242920451128,0.14763171031241532,0.16932125625084007,0.2681821329648818,0.12487036096248738,0.27689421535675723,0.08429002349569195,0.06308063796038307,0.09433027486573946,0.24451177734501453,0.33360128566782404,0.2372673409419392,0.04231327643944616,1.0,-0.006403845511152556,0.0,0.07091663389921432,0.013687618452963773,0.15286428077426642,0.10828684992786283,-0.016964774283558595,-0.034392301261079145,-0.12823355492349311,0.19967516124889043,0.13088808003336175,0.045201708007057785,0.10107005443663157,0.2228493211773736,0.15372730257669823,0.04275026990200914,0.08768193908793762,0.09323839483615161,-0.06729290266022073,-0.018049154383493207,-0.025997224381194926,-0.22946336914195184,0.13535548913015302,0.22552540122880063,-0.009244688830569692,0.010740087050067267,0.013470105712356404,0.00702764231061352,0.030652222577437667,0.25080920033468934,0.29347619273124026,0.3062058957051976,0.186287636181403,0.1758689254448515,0.36031839797012616,-0.09540515997884351,0.24640212326924102,-0.06295673572954735,0.019017777506080576,-0.14112016126301696,-0.20417360503696771,0.08117033712597609,0.03851235309668955,0.07546928571222414,0.2602996477999836,-0.147158973872637,-0.12367660923432469,-0.0031300831765048963,0.26846885606077897,-0.2274875699113301,-0.0918365426656624,-0.06497663765996806,-0.0009217430624352856,-0.06249262897125187,0.08393043765567461,-0.07490001102044304
ОШКМ,-0.25408180190389235,-0.47114970134771444,-0.2908602572275833,0.16497229213713724,0.17183233613409052,-0.07737808548687387,0.08800318880091675,-0.05971620659292404,0.03209976743407668,-0.3183087337120589,-0.3133468732279141,-0.2000236497193058,-0.1991068697961606,-0.5667825887385887,-0.006403845511152556,1.0,0.7924802108672575,-0.3304037263065665,0.14841620249806622,-0.4737466159645617,-0.05945430008838388,-0.41488679509864773,0.047632550822954096,0.3766220080940255,0.29076405712162384,0.021232088487998898,-0.09017860918373939,-0.08340023600788554,0.06689760305571421,0.3043272662225027,0.09510895877837608,0.052845321262038045,0.009898700300846913,0.04130803994525671,0.07616884671851472,0.13579240264885145,0.26673837538970246,0.07978389524978546,0.11662326374798505,0.3291069037460353,0.02824436439391727,-0.08208546896238408,0.10196605994912251,-0.023825454134966784,-0.08505684256362236,0.013327221397594001,-0.08033216796813296,-0.027643298186559563,0.09057675478049333,0.04002959879568481,-0.1672765756680383,0.013495473280941729,-0.04165427629380805,-0.12028642624815057,0.10960426405784524,-0.029157017250681535,0.12261265185282683,-0.05093617426414041,0.16639878907318761,-0.11713112804678398,0.05623469381729572,0.019720716360232135,0.018237257835563025,0.02593117469671461,0.00652799369876991,-0.1154850162862251,0.09742730278436315,0.029088084830177673,0.09035529565304876,-0.2843186445404398,0.03469170651692859
ШЭС,-0.15286332095541788,-0.4378085178989255,-0.27448606393768066,0.03599498751765675,0.2399568996603634,0.049425698976927696,0.11154893072194197,0.028799493933330436,0.11420292023257775,-0.30340468121889497,-0.31881974085259246,-0.15395927220974634,-0.13739556869890374,-0.5479334817068412,0.0,0.7924802108672575,1.0,-0.19454555681600824,0.16665148834286614,-0.39079637988240823,-0.012704113241525912,-0.43114256480481294,0.026899153507465783,0.28535474492263213,0.31536054476005204,-0.005245725328041956,-0.12203396727139065,-0.08293655571471828,0.07819070913993903,0.31243086965206596,0.23498181738900997,-0.017408370063358065,-0.1105425405339383,-0.1461286232077262,-0.04166158133477897,0.06430354172674319,0.2541369006378353,0.0,0.00701549328617492,0.28452966343411545,0.11357654095351799,-0.18349043114012942,0.20960024966784252,-0.039439265782366444,-0.006004184705232767,0.0365855791432009,-0.010334709807392881,-0.0236763512471557,0.061600835771399576,0.10819366304322607,-0.09331789213376593,-0.0033290010531456292,-0.08472992837636466,-0.15160434391910363,0.08094812550563746,-0.016622247026922124,0.16799227616872062,-0.1830987739270148,0.12575944396562905,-0.11365788165800102,0.086820614286413,0.006486153706538046,0.08664129410942913,-0.01497736384285513,-0.015458835379763678,-0.19694930876946126,0.16332928075188868,-0.08574445813996119,-0.008929485447422211,-0.23497118861479352,0.0
ШЭМ,0.084089094784122,0.21448561999863858,0.2835040132071127,-0.022873728153363033,0.038146841041725735,0.1576868451844063,0.09368754807009347,0.1459139883369825,0.09719484282777137,0.11453071761602485,0.1357233213104421,0.28389906615316124,0.1788514351385935,0.2727857341522999,0.07091663389921432,-0.3304037263065665,-0.19454555681600824,1.0,0.09185628726937876,0.3187944092893318,0.1884596297853172,0.10012523486435176,-0.10964854397157339,-0.1232714820515807,-0.12278641734791916,0.06816766182383134,0.14270229295486928,-0.056133757973135544,0.024483861058405044,-0.05439957592723977,0.03455054737880584,-0.09630248181810652,-0.1378441266538831,-0.20220352778791686,-0.3024182527845206,-0.09892595593328346,-0.1789267106327776,-0.1780494911450101,-0.04095391639553364,0.04313907429426251,0.12206366569211696,-0.06486521636306496,0.04259778169308265,0.011059360715889992,0.12061504871204586,-0.08798242108126211,0.136357834032845,-0.13558657862302173,0.0682652352574432,-0.0707422817346965,0.09602267555154298,0.22659622142271743,-0.027497683391768103,-0.034438775510204085,-0.10652517742550587,-0.09428600120889334,-0.04574960149819781,-0.046389555621853644,-0.14778739089539272,0.14185794100685983,-0.13700310890279366,-0.06254515059744123,-0.10207110756380622,0.13628320955843082,-0.1522340403847282,-0.04787790741610681,-0.02017314270497501,-0.23093387482824654,-0.12449959833057812,0.051201734785960365,-0.07529432607454752
ШПС,0.06850501557657371,0.06160590421204973,0.11112270554376337,0.057242334965831775,-0.13972436863472465,0.08471112753450893,0.21263314628134042,0.16695022171310847,0.24699685929099982,0.10869577383509017,-0.06614167090255461,0.18704514887883988,0.1735188550902859,0.027394475020322995,0.013687618452963773,0.14841620249806622,0.16665148834286614,0.09185628726937876,1.0,-0.039505522014467456,0.39210999451594764,0.026998033633286,0.13193758458796345,-0.03302540213906488,0.1503220874666789,-0.24203517562662213,-0.40411435296631826,-0.12589624725621532,-0.08867965133217139,-0.05959283593336486,0.20383887744995152,-0.0036604786287276862,0.02591798943482947,-0.14698620772787033,0.022526306073939427,-0.16225418420143867,-0.16557616272409995,-0.07488041682997064,0.012463563761350655,0.2544448663351795,0.019255845160555774,0.06004984503121654,0.06538286352965571,0.14959122100641947,-0.04345244017418735,-0.03481583636509733,-0.041147632328455294,-0.07090194497044336,0.03434826434045084,-0.05669605992145978,0.07075401155895801,0.029100954261399352,0.10709447098833648,-0.28215196433015854,-0.11463443866948164,0.07125574198945522,-0.03928164761117131,-0.04907904051093993,-0.12024083190845918,0.03349069062022188,-0.14123414800585174,0.0666221126747364,0.003641286854719938,-0.07091870368240061,0.04645289415963742,0.09453766073814933,0.08958434407748672,-0.06753279560921423,0.23988277138212244,-0.009438373357240237,0.018216881770494308
ШКМ,0.11846603207047553,0.4036175664900524,0.3190014538901846,-0.10415508294402052,-0.014144443667156946,0.010142941331843547,0.004206202684120923,0.05461792053081711,-0.12112376205665376,0.10306636939964303,0.24952426217594284,0.2997614605033766,0.49149422370888673,0.4188582024870675,0.15286428077426642,-0.4737466159645617,-0.39079637988240823,0.3187944092893318,-0.039505522014467456,1.0,0.04972227577729623,0.2862570257125243,-0.10116364476525698,-0.5600527209389089,-0.1359076583963639,0.033714225046920246,0.211786529212357,0.23277192472641647,0.07291255345163425,-0.2391948681490341,-0.03788191874525426,0.24193594896154552,0.047395963477615245,0.06513394171277345,-0.11936789536924365,-0.05713099273507574,-0.3157937769677053,-0.08245968706712753,0.14418412451967236,-0.18630753865474106,0.22412578314659515,-0.17044816053612952,0.02839668204897122,-0.1548210232098818,0.17353559383812692,0.03665696806914087,0.14306078382009077,0.07203203616890796,0.026171800579751024,0.06692040952006852,-0.04780098217997317,0.08155145804683614,0.08760705847867527,0.1918117792161453,-0.08257117706186246,-0.07124712337089621,-0.1402046383773984,-0.002886764125921767,-0.08066663021335525,0.16026826485643805,-0.08257902096680335,-0.09963378710637014,-0.08564845221052413,0.02255561175041746,-0.011640349149490161,-0.03389734146028823,-0.12249631018754799,0.03773505265428241,-0.031599195343842715,0.18217519983870112,0.12028899519176348
ШНО,0.07397554587704855,-0.025398328679648384,-0.022680129306136217,0.17233429394812683,0.09848121001948232,-0.0467091740899187,0.16829397471612026,0.09972961846769733,0.1371034754934167,-0.025841175398238554,0.0041951221259122875,0.016039467258793547,0.14212279428632502,0.04188574600949168,0.10828684992786283,-0.05945430008838388,-0.012704113241525912,0.1884596297853172,0.39210999451594764,0.04972227577729623,1.0,0.06796030556271901,0.1553368313605138,-0.3709791762403242,0.2112237683234032,-0.15707448585245354,0.031978573548716624,0.03141055085328314,0.03737758231516271,0.029493289905588912,-0.10623734295057419,0.025799963752204672,0.1720247482547711,-0.08233410129322286,-0.09485021233203407,-0.11720204608036015,-0.13005104967431302,0.011557134326331993,0.17351007756592646,0.07938550379963721,0.05816570815882032,-0.027865901675993638,0.008229190770698613,-0.04166148840521072,0.1533832505308158,-0.04674108067636391,-0.05524166595158318,0.1130351939725359,-0.11318732398473144,0.020758853552351915,0.01445907613391446,0.027441079307303974,-0.04526365715414686,-0.17431377901025502,-0.1264279082482028,0.10054443791340528,0.09072815415643666,-0.12249007873876117,-0.2349110582724422,0.008310639911186286,-0.04531321236215258,0.005627958513016553,0.05060032220714858,-0.07039327029185612,0.03493085365042559,0.029753269820850716,0.0943105955699576,-0.18240807645557142,0.03582104730059789,0.030089216350250938,0.1181873234437643
ШЛСМ,0.0,0.23435213650955128,0.260566943029878,-0.251975902163312,-0.3399754692292598,-0.03131372427806292,-0.1778513803858323,-0.04709288002901171,-0.10989427159890598,0.059744356777347636,0.025683832609050217,0.11544491340727361,0.07220708602920776,0.4169714900834128,-0.016964774283558595,-0.41488679509864773,-0.43114256480481294,0.10012523486435176,0.026998033633286,0.2862570257125243,0.06796030556271901,1.0,0.1347248728442205,-0.18002222842539042,-0.022026783817910293,-0.003453767859170149,-0.0795132798266892,0.028998386310137986,-0.0703148280609302,-0.18817712931254113,-0.19725682569818537,0.14088231565874662,0.09951008075797768,0.26618263937471026,0.10613479644539726,0.024850116160726965,-0.04157090137435006,-0.023959820127092576,-0.016331383361600334,-0.2786622849403382,0.05228151644881519,0.0729625680367476,-0.10449526596964696,0.11510602721486296,-0.11312047715662162,-0.07370873496483638,-0.09093069969397254,0.09757757491882578,0.03564648848782854,-0.09037661106474483,-0.08583409595690758,-0.17601621298764264,0.0382816584920039,0.07780904735064326,-0.022216884319567275,0.05031742873930576,0.023717527415537024,0.1440766072042829,-0.10574669814807568,-0.002577193336597153,0.10670718944493505,0.08769997870237826,-0.043039677202420974,-0.09445454293936584,0.043545951721043995,0.1561444541124038,-0.0517128100208456,0.22124692727603928,0.09747000393270686,0.3998366385921225,0.10574041232758224
ШВ,-0.22270267164200114,-0.13207953500607547,-0.1486393663422424,-0.24163507100524367,-0.13450449319725774,-0.10504289430178758,-0.20268799012430233,-0.03731899042084823,-0.0014466633681243515,-0.013793701206504189,0.05710226551483085,-0.15963372001803314,-0.04218118976811282,0.002781128942235951,-0.034392301261079145,0.047632550822954096,0.026899153507465783,-0.10964854397157339,0.13193758458796345,-0.10116364476525698,0.1553368313605138,0.1347248728442205,1.0,-0.06883695455917181,0.14503575879951286,-0.03109865991994853,-0.04352791033865942,0.10994076350458039,0.024496245483166833,-0.07382996807221312,-0.03835967306104436,0.08122494181417807,0.09714085861185304,0.097631333275419,0.06081088284539076,0.0027624341598150104,0.12997070811114536,0.004494597930544751,0.21835022570350215,0.13191283817230917,-0.12410864104650138,0.08587904526388287,-0.06820306785854305,0.00814267183686503,-0.05932516050940057,-0.24388442473524433,-0.18009108277101926,-0.0238436192580968,-0.10461264762540347,-0.07064022999521807,-0.10364498728751059,-0.1385973191629206,0.17034002322216837,0.09669172381337243,0.13877039114323622,0.17679354710712283,-0.20105210996989645,0.08517830580379557,0.05168765678996331,-0.05668648681077248,0.18318277825176843,-0.04633039581671923,-0.021082592103820994,-0.11398767717551993,0.17023389228642793,0.037323340555237096,0.012357415511174343,0.010773765435105914,0.06826137713324706,0.0499552884107583,-0.003090322212209316
ШСЖ,-0.27395601629451494,-0.20209951946222582,-0.04816035478987947,-0.006234944138492845,-0.07609522163480033,-0.03707235537373582,0.010206910241055451,-0.008341530318342375,0.14371457426378512,0.009135301458024755,-0.21272470738825322,-0.08628807368584565,-0.35305053625463717,-0.20675191622559833,-0.12823355492349311,0.3766220080940255,0.28535474492263213,-0.1232714820515807,-0.03302540213906488,-0.5600527209389089,-0.3709791762403242,-0.18002222842539042,-0.06883695455917181,1.0,0.08451427535535955,-0.05149010208648011,-0.21918987212346833,-0.305910018513776,-0.004991812148465078,0.2942937602905822,0.15694192326295964,-0.12768094714934386,-0.13250988912126946,-0.008196254780195741,0.05855201284571822,0.18203591688629747,0.297998870300811,0.02530182468898387,-0.1460847336805592,0.3076304166973449,0.01133720716916256,-0.05403222876038819,0.13402504510069344,0.0011555858636889203,-0.2647535211652274,-0.1197035101390873,-0.10051949668387906,-0.17608641784387558,-0.10345201541860834,-0.08561409364530825,0.1580178222930469,-0.042459877651862085,-0.009105487390939705,-0.09288444073532257,0.16985568397688453,-0.11836737323168377,0.05973177873446906,0.07753944171661019,0.09701636368382577,-0.024301014239704273,-0.06043059126234406,0.09140099511384611,0.07746457496914144,0.07446038002171086,-0.1351570857114821,0.006511515215422475,0.22138007720707198,0.04670349656654623,0.04428557338790491,-0.11560439580355343,-0.17384893817287278
ШЛ,-0.08571072627635036,-0.4202105721056823,-0.10371055790031161,-0.06099509887413782,0.09846864542738663,-0.0009949815319087517,0.07867125468687797,-0.0735437797898906,0.09997712644847484,-0.1886671754604505,-0.07810320802074386,0.06945755251694462,0.1361213075630797,-0.06506784419663948,0.19967516124889043,0.29076405712162384,0.31536054476005204,-0.12278641734791916,0.1503220874666789,-0.1359076583963639,0.2112237683234032,-0.022026783817910293,0.14503575879951286,0.08451427535535955,1.0,0.03171547958346574,0.009724656331090188,0.03242725604046933,0.20279595973135744,0.1743949616570702,0.016350677438746353,-0.10525042216267426,0.069408188992281,-0.045535555142484065,0.10354878532103581,0.24857868215450332,0.026384965209841592,0.15476880392239062,0.09195951966532054,0.020204641038250887,0.11244983415738724,-0.1530115953882817,0.12794210495376518,-0.06594492630745774,0.0477991854026467,-0.016134237078732225,0.006014436184213227,0.12970620763253032,-0.03799674761482491,0.1459472558939758,-0.05913525969047238,-0.0501747642624597,0.10853874734348576,-0.0791497495285405,-0.0271122581345171,0.037472556860452824,0.060057887120115776,0.09693536923422458,0.07404096174914127,0.030074677916961515,-0.03689554154567146,-0.01629323772107305,0.011161189372017422,-0.1051620226421986,0.0660694242847117,-0.16049512273914415,-0.044519402741671474,0.06980265759504624,0.12485623924270992,0.12247664585567464,0.11836152942883339
Директивный стиль,0.0033022324156423586,-0.06615106333592824,-0.006659539224191208,-0.0780612596357648,0.15103926877586335,0.08721052117523764,0.03910207715750937,-0.13415309492537913,0.03335289501476464,-0.1180001018501394,0.06322643036698629,0.02050976427774132,-0.008824767714322359,-0.010967734696101994,0.13088808003336175,0.021232088487998898,-0.005245725328041956,0.06816766182383134,-0.24203517562662213,0.033714225046920246,-0.15707448585245354,-0.003453767859170149,-0.03109865991994853,-0.05149010208648011,0.03171547958346574,1.0,0.3496902310651704,0.0555853005061936,0.4733026865709986,0.015957689442780008,-0.20854072157701664,-0.07044160072686104,-0.0554179095925691,0.14182808797738689,0.11494112265405655,0.25642822245465663,-0.10787331815614842,0.1490719375060687,0.059478868928860805,-0.09791280818678891,-0.03461985258030932,0.06599818690296942,0.01631021020084969,0.038110540435308426,0.05398991406713731,0.07807774567013093,0.10222322163340958,0.13429005963860519,0.1557893366113919,0.14571809227743565,-0.2730141540183167,0.20951682469031643,0.053061038853833106,0.08353726881272684,0.055701174972513534,-0.24276086448278708,0.13052967799087523,0.10215773839996851,0.003664306798692912,-0.06429904295605494,-0.07121283463642097,0.11157960121057153,-0.10626222046710801,0.20554527941838105,-0.10810337029942524,-0.2420048077518341,0.04217660951788511,0.11231017143992246,-0.0574738557459667,0.0315340821555584,0.05967011980481301
Аналитический стиль,-0.07172132352212604,-0.08410171918629071,-0.11571104806409475,-0.013783867908929581,0.17495616939385872,-0.04759606068564423,-0.03544735906007077,-0.14064329542463183,-0.05286797432812718,-0.14201698263957152,0.08828722411588101,-0.0871106965430404,0.0638884993122053,0.02492029342649563,0.045201708007057785,-0.09017860918373939,-0.12203396727139065,0.14270229295486928,-0.40411435296631826,0.211786529212357,0.031978573548716624,-0.0795132798266892,-0.04352791033865942,-0.21918987212346833,0.009724656331090188,0.3496902310651704,1.0,0.25754868465635045,0.30193458534709033,0.09923296471913064,-0.052143536381895075,0.08008491392834169,0.05960804022181085,0.11016853264927531,0.022190320314674137,0.16938666353760318,0.0016441439261882234,0.12213761191738173,0.2771549746190069,-0.3111576026346529,-0.12080687681476845,0.1272472264580618,-0.09131575046060036,0.031882718274270166,-0.060133804858309776,-0.16360724134846188,-0.03131508240727761,0.13658465113865703,0.05012733477791222,-0.09035357373891216,-0.04623276690815968,0.2136341716323838,-0.04538310049884845,0.021368822258304936,0.02392313201914475,-0.2847620064734085,0.11674982352405308,-0.0045697354509666565,-0.09955316715790859,0.11322492614950827,-0.08199198184141306,-0.030122646270345978,0.16882860387104726,0.18904240963481597,-0.23251171846726307,-0.1833777298605371,-0.11402169985516585,-0.1961740386428966,-0.2398650054776963,-0.09726247593250939,0.06652711976695616
Концептуальный стиль,0.012160557252166287,-0.02994534699008277,-0.06278125413600301,-0.21875205058536473,-0.06161051721967362,-0.243089650091442,-0.17479670703642652,-0.018510201932672114,-0.1479046391135134,-0.00986186579910289,0.22556093986161044,0.02014073158884688,0.18406548855440785,0.1227824685515441,0.10107005443663157,-0.08340023600788554,-0.08293655571471828,-0.056133757973135544,-0.12589624725621532,0.23277192472641647,0.03141055085328314,0.028998386310137986,0.10994076350458039,-0.305910018513776,0.03242725604046933,0.0555853005061936,0.25754868465635045,1.0,0.2424973251064694,-0.10095141217495039,-0.13802921507907312,0.04457889234042807,0.3405185560227805,0.2005576872928423,0.2332708340767004,0.13578222231027287,-0.04516063380962757,0.07230222123405033,0.14018079405479933,-0.15250394313831594,-0.08210260219916699,0.10847261164937,-0.07260922219870278,0.028692359356316942,0.07341019231359046,-0.03980098380923839,-0.04231057646592625,0.013509020886450842,0.04640581863431178,-0.0666659864743763,-0.13013168520523014,-0.17331207983560404,0.17008162082164277,0.04104777663042909,0.17629669427943834,0.2295186824092217,-0.11097327946407129,0.024945908180031343,-0.05493887653145826,-0.058174479378304,0.2435585164465701,-0.13085003542763485,-0.193004086132981,-0.18410547614793138,0.2403242731149281,0.01907260885951969,-0.11791443579429875,0.21952836860239805,0.05975971121404468,0.07765803026989365,-0.08047611012177748
Поведенческий стиль,0.04501991310993719,0.0011731369585086073,-0.009684337607254264,-0.020073146058142935,0.21119433999636392,-0.03414438649427729,-0.012361402179776309,-0.03457222896208192,-0.0836020601551348,-0.08336419884305113,-0.10327980165716198,0.07456352264933648,0.20083683302159336,-0.01594933853651829,0.2228493211773736,0.06689760305571421,0.07819070913993903,0.024483861058405044,-0.08867965133217139,0.07291255345163425,0.03737758231516271,-0.0703148280609302,0.024496245483166833,-0.004991812148465078,0.20279595973135744,0.4733026865709986,0.30193458534709033,0.2424973251064694,1.0,0.14106657821051333,0.06612960878546913,-0.03224854447903042,0.05180722774652864,0.04610230750310087,0.19500599553160147,0.3204984132316339,-0.049537881162646326,0.2557753909809055,0.22606514367975877,-0.07243079834030912,0.11012832040158169,-0.1269141992821918,0.18974716023178795,-0.14624867892855942,0.1509854273035465,0.06570073494566694,0.19349533166552774,0.11669488870942496,0.05160298441674114,0.17824868425467294,-0.12535650565219,0.18245511911535056,0.10192840871283898,0.020246602829752873,0.04175610470248729,-0.1056339337075471,0.09101041060765201,0.015408317349312708,-0.21820918025584712,0.03087905585642198,-0.028061000326449596,-0.06273381369122165,-0.043869189967712094,0.12826185789089353,-0.12632821034771066,-0.11244116796583449,0.07475365678099977,0.06740275195886065,-0.051622193111157975,0.08012367943957252,0.04610033598291135
Безопасность,0.0352785848324868,-0.17452253956597463,-0.09471250457946458,0.12865176458817232,0.2464715530253303,-0.01119822204838723,-0.035416865562070646,0.12064206702853551,0.11674083908032751,-0.0916411760927761,-0.1466589558989647,-0.0935786578204479,0.09427722741803206,-0.09914476521309365,0.15372730257669823,0.3043272662225027,0.31243086965206596,-0.05439957592723977,-0.05959283593336486,-0.2391948681490341,0.029493289905588912,-0.18817712931254113,-0.07382996807221312,0.2942937602905822,0.1743949616570702,0.015957689442780008,0.09923296471913064,-0.10095141217495039,0.14106657821051333,1.0,0.19825306188280412,0.025084848411508383,-0.04228882548708512,-0.13101896993662088,0.019101368375049776,0.22605249097725388,0.19611663618486677,0.13789353705467824,0.10109078849723496,0.08231780180676214,-0.020341895688398365,0.0013915960611446906,0.028557000441213388,0.07520864620371102,-0.04614303353074369,-0.04826674446422278,-0.02166102255424815,-0.024494104662719823,0.07212126653159422,0.005494388002156842,0.07792390532414213,0.17260801829131545,-0.03353041372441543,-0.11945798778972318,-0.006359308513668366,-0.15004702758629332,0.06109964145402395,-0.1528961109324381,0.0017152254952573333,0.17306201204815075,-0.06410388117479696,-0.12101910828025475,0.11846041899351092,0.05392869635314502,-0.1537039100862518,-0.05664001938632191,0.1815653525823479,-0.21568516284722733,-0.07313915845871638,-0.0980305628513207,0.0498546786893312
