,Physical Aggression,Anger,Hostility,Всесилие,Неуязвимость,Уникальность,ГЧС,ПФ,ВСУ,ППВВ,ООО,ММО,ОЭ,СЧЗ,ДЗП,ОШКМ,ШЭС,ШЭМ,ШПС,ШКМ,ШНО,ШЛСМ,ШВ,ШСЖ,ШЛ,Директивный стиль,Аналитический стиль,Концептуальный стиль,Поведенческий стиль,Безопасность,Конформизм,Традиция,Самостьятельность,Риск-новизна,Гедонизм,Достижение,Власть-Богатство,Благожелательность,Универсализм,Неув.в прич.,Новизна,Сложность,Нерешенность,Общий ,Политика,Личный опыт,Воспитание,Спорт,СМИ,Общий,E',E,e,I',I,i,M',M,m,E||,I||,i||,OD,ED,NP,сложные,GCR,F1 (ОПС),F2 (ОПС),F1 (ША),F2 (ША)
ООО,0.2652882098446658,0.19509939929222,0.20123485402879082,0.015259388240712931,-0.049743755828245445,0.03741742416604488,0.13356658764722182,0.09694769664819246,0.2157728739829774,0.3582321179311752,1.0,0.3597030078311489,0.1800314365912549,0.41399178713090573,0.2644339808846908,-0.3307054777186744,-0.3409388746378392,0.14514426476564074,-0.06904779656595073,0.2685853515199074,0.0047186138200708315,0.0311741359383122,0.05978766491973094,-0.23281995689831303,-0.08257166868583421,0.06682720673218026,0.09257232068213836,0.23412712784177298,-0.1062758998163109,-0.15832061376345793,-0.034239628403443405,0.1496094374524139,-0.05209161301438609,-0.0920797943963677,-0.13548857500599065,-0.12432794088795741,-0.34715176330294906,0.051331964746085035,0.06653911967961722,-0.08573183562160953,-0.12373492168205456,0.19314097779455633,-0.1810530193646071,0.05710398208778412,0.2210630216375552,0.13966628209459855,0.1994726472546621,0.17044262198339494,0.13326401524529327,0.23963478902766205,-0.015223233651797638,0.027531915989193245,0.08202610896659204,0.017075603980711004,-0.1141401681688564,0.12716873035563372,-0.0871648374395298,0.062235333674424534,0.03180136470119484,0.020855838188425995,-0.08860541181233883,-0.1038894674227193,-0.1288622523227301,0.011359077242084625,0.1273734846276627,0.04567607928289336,-0.037809480249542456,-0.00419225685937987,-0.005044031919050229,0.17486597013733052,0.015622213006410698
ММО,0.2381111659981229,0.23770319668250064,0.3688066522680793,-0.07056614448781684,0.028230498268262696,0.21433293390054498,0.4211038545864448,0.40701341064626834,0.2602050208297913,0.27618800903569035,0.3597030078311489,1.0,0.23227795080336672,0.44822741858560533,0.3643668064606204,-0.21715936211646192,-0.1692069469826985,0.30749056935292723,0.19700434435988579,0.32892805286383564,0.01679965100640126,0.12545321813757915,-0.1710657564065101,-0.09521024821533858,0.07449376065569416,0.021938326171410585,-0.09176244227160782,0.021438795278604206,0.0787730898090032,-0.10239631716703534,0.14519293907929134,0.05516775418658748,0.03923053882465759,-0.1809410820749183,-0.06307010963068696,-0.16694126329431075,-0.3804876579001428,0.07334607227884579,0.13837042387786286,0.009253438334730154,0.03010817794035049,0.09180506785306818,-0.012643526607913411,0.13526925901584774,0.04009669571117417,0.07823279502426493,0.2779331144653747,0.22646057497616037,0.2643644892323458,0.1911591148597971,0.20333072392011928,0.1569882979487811,0.03360322016719163,-0.1871737213012731,-0.07181631596655837,-0.10235717713056988,-0.1613469766092181,0.04403668536859915,-0.20015032427937518,0.3893089600855477,-0.2315607427792861,-0.30979358339560686,-0.043450036818701375,0.12550202259565887,-0.10949636079815345,0.18994410493819075,-0.20640378385890687,0.039971401728593044,0.09162835198321723,0.2007592117219644,0.0986608427458697
ОЭ,0.23505014483057718,0.19335796338113906,0.35632488624132413,-0.09529168727655342,0.08872834445684755,0.10882759051897932,0.050777979665245,0.13506816607460587,-0.090966710405753,0.1208659033746666,0.1800314365912549,0.23227795080336672,1.0,0.36593384903203335,0.2526448867955379,-0.21630582310859053,-0.15252754982285946,0.19632008940118928,0.1827179833956225,0.518441134961684,0.1496257538497494,0.07889595835540195,-0.044393261067651915,-0.38400178821613506,0.14511703940386692,-0.00799579201956234,0.06779047075787663,0.1941522617501434,0.21159498638007754,0.10223577705470778,0.1002862112874546,0.1484885345876858,0.08525848321143956,-0.16724143401296115,-0.04297550507434063,-0.005826051827232625,-0.29653673035191824,0.0852849470041349,0.2070643699715443,-0.1582191674928001,0.07777249845703814,-0.08648530410521568,0.08783532030155347,-0.10603169424816693,0.2316408915693782,0.12860066355092512,0.11255662713422093,0.18374156942476902,-0.01768254484536748,0.11808739436761188,0.12423886586935563,0.05561682433608436,0.15889304520606096,0.06509160480293662,-0.054606338604257315,0.06440653145893534,-0.28253490559473987,-0.008686981936662019,0.0437798297164002,0.2422546279629686,-0.11075754312692242,-0.19075993501809962,-0.19566141685195096,-0.07925043511953525,0.13126891968335977,-0.01609245732676333,-0.029546002616677287,0.05725355841901786,0.06872698318663417,0.10219331255048097,0.1291759066670127
СЧЗ,0.19499558754354204,0.3639288029856689,0.47373065235467926,-0.19409738282178945,-0.17164460539225868,0.1371631085201229,-0.010252884354299309,0.2491559461618533,0.17795748473624842,0.32348338407128435,0.41399178713090573,0.44822741858560533,0.36593384903203335,1.0,0.04425919867710008,-0.5996555985941352,-0.5816146646122138,0.3003226457197522,0.028923174045940355,0.4573725656155759,0.04469269529451988,0.44366713316853695,0.0020645389175668314,-0.22994493930452742,-0.07042116248665399,-0.011221018980347929,0.026542505304734853,0.1306054156034301,-0.01601763161056602,-0.10590168111639132,-0.1516874865525814,0.1395705020690106,0.03148496537461142,0.0011396436152975272,0.0005074329859038697,-0.11760559401450073,-0.3386530960204268,-0.018360272423188717,0.11424411811302274,-0.2912132500537804,-0.10279983370330452,0.17408356513082854,-0.18061710437253617,0.044395073366653576,0.042943583262168385,0.11168207907963609,0.19276055012013607,0.17003347597021487,0.13622727862725484,0.12974319722094432,0.27317243109177175,0.05528792421327201,0.18829022760377587,0.1509069449342428,-0.17168663227571615,0.031018949873029077,-0.2714472425415311,0.15919718327204385,-0.10344983215420255,0.31003399126102615,-0.116157050940588,-0.16977732340047735,-0.04594808311715663,-0.07424887087827405,0.05558265490518531,0.18146314859505677,-0.028076685948365286,0.026821135376619013,0.10673382557836864,0.34700599457639575,0.1430251310153624
ДЗП,0.35579476050306835,0.16530546285134634,0.16274413058234344,0.17928154094598667,0.2912848760064583,0.13693068515019444,0.299332199081236,0.09233490356342437,0.06998436859352299,0.10327248563428885,0.2644339808846908,0.3643668064606204,0.2526448867955379,0.04425919867710008,1.0,-0.009020884464108835,0.0,0.07739888481014327,0.014161061790899846,0.16590184202201372,0.11467694971142306,-0.016424424876074106,-0.03823016716127985,-0.14033991936213147,0.2193186323603622,0.13982299601769316,0.048000469039470785,0.10854395824721451,0.23792462402801556,0.16832606152073074,0.045392996800527864,0.09496962313440008,0.1047721768280307,-0.07429032486651983,-0.014842526132795242,-0.02813328684628193,-0.24724782747813662,0.1449508760224377,0.24539669165208916,-0.010452589397632347,0.011705904075280969,0.0152133835801796,0.007609999546852014,0.03186433934226631,0.2782019608366416,0.31742627506731574,0.34028179287758975,0.20852552437098199,0.19576621974308517,0.39366123313304047,-0.10507072077938756,0.2738116038043308,-0.06646474436032261,0.020414081934629624,-0.15721557786955506,-0.22245426641120175,0.08609885428725635,0.04092508948426313,0.0813594201797322,0.28192183881284544,-0.1631815920517997,-0.1364278567834009,-0.005850871844862166,0.2995345485147508,-0.24670335906400584,-0.09892807845036895,-0.07250771112956413,-0.0009401663636511019,-0.06875941750981436,0.09555692620149332,-0.07947960299710878
ОШКМ,-0.2757006522101126,-0.5083516223289412,-0.3140580166811077,0.17338865411734367,0.18577098277480378,-0.08424793836709296,0.09289697460062998,-0.0654566672184511,0.03490242100240279,-0.34402134802713996,-0.3307054777186744,-0.21715936211646192,-0.21630582310859053,-0.5996555985941352,-0.009020884464108835,1.0,0.8146107714334327,-0.36043710961548336,0.154604791218949,-0.4984756185619609,-0.06360891848276524,-0.4377434743736989,0.051822564411657154,0.40550159894612076,0.3092207988587695,0.02124327570703097,-0.09577096617183155,-0.08710599000228936,0.06934200389119988,0.32524531406028384,0.09776087227169628,0.05468924097798935,0.010849608010743729,0.04487415941020144,0.08607631305192595,0.14555114190532534,0.28168945875442275,0.08465813080869214,0.12549897289885353,0.35597154286870936,0.030454128236147338,-0.08960863555226754,0.11086291905797535,-0.02524056308699055,-0.09212034632380908,0.01410809626718314,-0.08679494558553134,-0.030520823670033476,0.09938309860312866,0.042620715317256926,-0.18223099516382318,0.014347729561066919,-0.04580267135544964,-0.1259766403319663,0.11731314175098603,-0.03351182921020242,0.13063659453141196,-0.05028947413965167,0.17634009523522076,-0.12628565374376746,0.060549309954057565,0.02548673948188402,0.02019469912800591,0.028248873660663667,0.0072269868211280305,-0.12206725787356036,0.10779560401715778,0.031123376532404635,0.0974822438260716,-0.30576081272914246,0.036332069191586325
ШЭС,-0.16370615835391028,-0.4808819652503539,-0.3024036632641602,0.037948546294932266,0.265794107931858,0.054257531806980196,0.1225158846347265,0.030325668245505318,0.12324142299899014,-0.32954196299661875,-0.3409388746378392,-0.1692069469826985,-0.15252754982285946,-0.5816146646122138,0.0,0.8146107714334327,1.0,-0.21230467941456727,0.17425582120450162,-0.4173566028140053,-0.01384005806050471,-0.45738900134631305,0.029088455186559135,0.30894382438035106,0.33366778828902555,-0.005917263354139386,-0.12964358767804784,-0.08821367788612701,0.0813287712219546,0.3333390070439121,0.2455868247585949,-0.01876172974778475,-0.11795716284299308,-0.16081865752645347,-0.044910761378145474,0.06871952546342756,0.26814410398925737,0.0,0.009499150609796675,0.3082389396786094,0.12608826746517235,-0.19947090697597783,0.22701051808858888,-0.04190377370950561,-0.0069064617834229,0.04028668454998392,-0.011068035425406483,-0.026592632685518335,0.06934854710584479,0.11804513038872809,-0.10432279260739483,-0.0033721493448671206,-0.09171431287406527,-0.15929656909260329,0.08943419594678217,-0.01895885970258978,0.17910431050149908,-0.19797620940930707,0.1327753468404834,-0.1217165068251426,0.09455263232234315,0.009660358299723632,0.09759453879082135,-0.016961406874112003,-0.017048561696585425,-0.20965760104800923,0.18085373071493688,-0.09276090147780441,-0.008630145083645274,-0.25261396203261177,0.0
ШЭМ,0.09254264523142332,0.23500359728560635,0.3093648355335168,-0.023851371747795155,0.0420190235923579,0.17554094429531755,0.10167319230161027,0.1573037876300224,0.10440032860450085,0.12739619204296823,0.14514426476564074,0.30749056935292723,0.19632008940118928,0.3003226457197522,0.07739888481014327,-0.36043710961548336,-0.21230467941456727,1.0,0.09682768461725358,0.34895939025964,0.19868382594637787,0.11103309010216567,-0.11851210102556999,-0.1376342296867546,-0.13329388582028512,0.07182431209015393,0.15055310502815775,-0.059521519603532004,0.026623411900512782,-0.061923252148474446,0.03768022438146097,-0.10458979047724862,-0.15356914554035256,-0.23786583462716002,-0.332030131950057,-0.10765319506397207,-0.1930388860743299,-0.19571441588758048,-0.046490384274206036,0.046826828535518124,0.13216214259999937,-0.07390878552757865,0.04721651584801384,0.01156946545854926,0.13118414776760723,-0.09551073131940646,0.14940709951967987,-0.14863863744366956,0.07483651044055999,-0.07679917922015847,0.10571112209629749,0.24985482036893372,-0.02845020485375159,-0.03658217746520496,-0.11474505399434527,-0.1049549613419049,-0.04954865677897232,-0.04930626513394062,-0.1565430049924701,0.1570463344992059,-0.1520796422647538,-0.0681534154356121,-0.1142904894271618,0.14937775095370942,-0.16827870368441558,-0.05092928600264823,-0.02206284496984454,-0.25152083815946114,-0.1407485471284583,0.056593329539042746,-0.08018902098704765
ШПС,0.07281713192298236,0.06521010777657642,0.11756081113948062,0.0579701370588131,-0.1480444451648236,0.08980243020971787,0.22383600286735664,0.17591906999487317,0.2569166900666275,0.11522868292252698,-0.06904779656595073,0.19700434435988579,0.1827179833956225,0.028923174045940355,0.014161061790899846,0.154604791218949,0.17425582120450162,0.09682768461725358,1.0,-0.04048033660111228,0.39245776058276927,0.02795211233573652,0.1356482999537335,-0.03385209784219391,0.15501214403138525,-0.24549519134551562,-0.41103002613895206,-0.1282469880654772,-0.08999894992240148,-0.06257575406781396,0.20949411266890997,-0.0037083954156521457,0.02743434242037853,-0.1548367198367089,0.023727989664081888,-0.169556346865349,-0.17185766719325982,-0.07764349021306327,0.013187886338416648,0.2674368562387055,0.02042782447031818,0.06266873650386495,0.06854534825049914,0.15164363990355323,-0.046020522386944596,-0.03628724285107766,-0.04316032127546893,-0.07478589025665383,0.03640131872890135,-0.059403459142915435,0.07409093732163857,0.031044920580593206,0.1125862335781037,-0.28671268731713845,-0.12054264236318783,0.07525191520910265,-0.03995919738986534,-0.050719596301211416,-0.1233495325585849,0.035217860419643116,-0.14914398057752282,0.06879513416520312,0.003927599218629523,-0.07557092369425156,0.04888096665465796,0.096490194139155,0.09491489352512214,-0.07070817989404264,0.2521979551976875,-0.00982471864864824,0.018364988602797987
ШКМ,0.12749356285292188,0.4331669691470054,0.34412452625575446,-0.10875479102856285,-0.014950327496424234,0.009041911787492255,0.005024202684475397,0.05963518153129137,-0.13115842990079388,0.10914173271282014,0.2685853515199074,0.32892805286383564,0.518441134961684,0.4573725656155759,0.16590184202201372,-0.4984756185619609,-0.4173566028140053,0.34895939025964,-0.04048033660111228,1.0,0.052831751917372965,0.3033305308948386,-0.10859158546300453,-0.5916337491510593,-0.1435584595907083,0.03625068531892001,0.22191472654928235,0.24356843572393602,0.07671976486357071,-0.25922271720531426,-0.04006244199203314,0.25625206285052,0.05141505775962415,0.07015857452345407,-0.12915551261857594,-0.0611676167313106,-0.33019603555867655,-0.08784299488353826,0.15118202504966238,-0.19871457160773418,0.24286046416909265,-0.18142590912426867,0.031118676728747127,-0.1628125549150015,0.18913088132034309,0.03945281275008939,0.15399649406738128,0.07810426201586396,0.023532758621838703,0.0717253152280986,-0.0525125294115763,0.08763401726587228,0.09539141687406302,0.2001144268792202,-0.09034239581073195,-0.07674112637781474,-0.14713080756185531,-0.0024836415392033616,-0.08569725168735025,0.1733167850566646,-0.08937039994441312,-0.10742274013194578,-0.09205868905413495,0.02450028068779125,-0.01303853469033319,-0.034808983489725207,-0.13245099976420027,0.04101185427892775,-0.03481373139825017,0.19476738234414906,0.12484874581124332
ШНО,0.07860852387858658,-0.02714353697714874,-0.024052738741807553,0.17436297099484954,0.10429502701236154,-0.04956561203448645,0.17721371337867384,0.10489757778914804,0.14254089588158586,-0.02735064008826099,0.0047186138200708315,0.01679965100640126,0.1496257538497494,0.04469269529451988,0.11467694971142306,-0.06360891848276524,-0.01384005806050471,0.19868382594637787,0.39245776058276927,0.052831751917372965,1.0,0.06957442490320384,0.1596755896463128,-0.3884923003251599,0.21863298327339115,-0.1592968641316436,0.032346776370078476,0.03168601269492262,0.03808218713724742,0.030985639466343685,-0.10949938321599441,0.026137590468579164,0.17940243355251442,-0.08712921761683148,-0.09919327699730444,-0.12277178544068579,-0.13519902077960969,0.011375736084341522,0.1789155374437645,0.08264140948501537,0.061003857392191066,-0.029915181505982325,0.0088142879386377,-0.04220054192218779,0.16239107845400177,-0.0490059584787693,-0.05757017315567572,0.12057222818288037,-0.1182818987713054,0.021830363648239374,0.01566678396311309,0.028885255562905093,-0.04831366675791349,-0.17720079463002675,-0.13290436758145016,0.1061447331430993,0.09257927270554103,-0.1257346258862804,-0.24109232871923814,0.008889443585541808,-0.0477068190269344,0.0063278002249473365,0.05272287564538247,-0.07516871527487456,0.03677151753377254,0.03057633085053819,0.09973579524527346,-0.19079493648379017,0.03746616705130668,0.032007608349093,0.11947186666867048
ШЛСМ,5.1652156176899815e-05,0.2563424891759244,0.27767428071457134,-0.26276154020291154,-0.36964080552975154,-0.034883511907065255,-0.19055770522036083,-0.051082200221061365,-0.11776721851764639,0.0630560508980532,0.0311741359383122,0.12545321813757915,0.07889595835540195,0.44366713316853695,-0.016424424876074106,-0.4377434743736989,-0.45738900134631305,0.11103309010216567,0.02795211233573652,0.3033305308948386,0.06957442490320384,1.0,0.14323592390210166,-0.1943959135219951,-0.023343615573825305,-0.0031846872492885332,-0.08228725293284168,0.030195667126348,-0.07236998089819752,-0.20313124597258514,-0.2095863638161713,0.14895456963185233,0.10787826905989639,0.2883420558359576,0.11514824432939323,0.02673072600477033,-0.04352058040089955,-0.025211782887313985,-0.018370641202223946,-0.2961637046924656,0.05724138999838076,0.0803473298200624,-0.1141396737664154,0.12114317817577736,-0.11797977913795173,-0.08005671852321525,-0.09897887358533808,0.10460822926977878,0.03589492322069841,-0.09833599387127873,-0.09221957583487163,-0.18936904989215902,0.041363931832884795,0.08016874249149886,-0.025098674491182398,0.055506654082528244,0.024217881092972474,0.1513430537733635,-0.11122304167186706,-0.002528931563020176,0.11423713398070652,0.0936657692753113,-0.045605271347660195,-0.10506720048487832,0.04827635048203825,0.1636993178722927,-0.05538536039180029,0.2382672248510137,0.10426280916581915,0.42903711044486564,0.10934792214322449
ШВ,-0.24164619470688073,-0.14427607582499957,-0.1621443817000455,-0.2504132588041784,-0.14530904193854194,-0.11424472400324619,-0.21550794530540035,-0.03994083901730667,-0.0011449238864139589,-0.013209351458035928,0.05978766491973094,-0.1710657564065101,-0.044393261067651915,0.0020645389175668314,-0.03823016716127985,0.051822564411657154,0.029088455186559135,-0.11851210102556999,0.1356482999537335,-0.10859158546300453,0.1596755896463128,0.14323592390210166,1.0,-0.07207520144934795,0.1534072574943804,-0.03235440355194574,-0.04552544427229141,0.11472522583147612,0.02568281214602875,-0.08002924304145792,-0.040962431566215686,0.08529635223195425,0.10273612930652026,0.10586623769951321,0.06374403834142969,0.0024966413064761786,0.13567003619576914,0.0019004626565692262,0.2285115797071885,0.1414819524806047,-0.13437557004316272,0.09108617165498738,-0.07274759804683532,0.008337966175096499,-0.06368476239487536,-0.2584456695760267,-0.19101704859854976,-0.025600109415513047,-0.111074065917953,-0.07556876470454447,-0.11094555000484517,-0.1493779175659446,0.18638636156376273,0.09959848671980082,0.1490326189972686,0.18932199261151286,-0.20860492201592268,0.0889698627539308,0.05480648818156737,-0.060897048493362534,0.19388936442786112,-0.049695311894782,-0.022484542674499015,-0.12403331166437014,0.18341826086612664,0.03941203523641253,0.013616415263979779,0.011502703768397682,0.0736124180995533,0.054031296416712914,-0.002708077161424548
ШСЖ,-0.30152936388381785,-0.22182239778322918,-0.052520119581710434,-0.006634050763685935,-0.08225631903900768,-0.04107005534936837,0.009649763289234012,-0.010536522350281562,0.1554376725741665,0.009240850121077986,-0.23281995689831303,-0.09521024821533858,-0.38400178821613506,-0.22994493930452742,-0.14033991936213147,0.40550159894612076,0.30894382438035106,-0.1376342296867546,-0.03385209784219391,-0.5916337491510593,-0.3884923003251599,-0.1943959135219951,-0.07207520144934795,1.0,0.09018932458742267,-0.05457553199717258,-0.2326103572687728,-0.3225550019831259,-0.0047605917222734275,0.31318771366514253,0.1692063228431542,-0.13538885294470906,-0.14157557678259267,-0.008334615883491112,0.06301919186126648,0.19806477865609495,0.3202802848106474,0.026908949802291575,-0.153873489009235,0.3335709411436346,0.012275320852623502,-0.059280537156900466,0.14618465360255953,0.0009585387883202051,-0.286229218041238,-0.1286908194796692,-0.11169117229170904,-0.1929822863812038,-0.1106394050532513,-0.09264533743213518,0.17333833683309383,-0.046925321424815716,-0.00947488111321293,-0.09690564467543916,0.18145333154149085,-0.13234134576898515,0.06351479487287472,0.0807972546274943,0.10351767637505649,-0.02693001764134439,-0.06748111045311853,0.10114507158679087,0.08711173792662767,0.08220699726962033,-0.14942421440883064,0.006456039445842835,0.2416822737751941,0.050404106669451026,0.047694860484754346,-0.12838763249884244,-0.18269113939416817
ШЛ,-0.09095938706537006,-0.4571154549193406,-0.11073577385149816,-0.06326004879999081,0.10595178756744758,-0.00035051859030965675,0.08617269308612528,-0.07813789896894782,0.10708085842520183,-0.20323071114069666,-0.08257166868583421,0.07449376065569416,0.14511703940386692,-0.07042116248665399,0.2193186323603622,0.3092207988587695,0.33366778828902555,-0.13329388582028512,0.15501214403138525,-0.1435584595907083,0.21863298327339115,-0.023343615573825305,0.1534072574943804,0.09018932458742267,1.0,0.03324942900582946,0.009962446264481048,0.033994787604752094,0.21145638064012656,0.18386254072677946,0.01839153169440818,-0.11059753301893906,0.07324181093063957,-0.04818064995649021,0.11061477978560345,0.26362357273194076,0.027810192542548157,0.16312625252613386,0.09782358485540778,0.02170169120838833,0.1214429012958528,-0.16232407576250749,0.1368599748343546,-0.06769198044808804,0.05173753287261096,-0.017706890437674008,0.006248528870595885,0.14160262797283188,-0.03974494951500637,0.15540090316782396,-0.06526907655774601,-0.0541299659601969,0.1172584760187067,-0.08235465513093712,-0.029285704942585363,0.040298331785751346,0.06266228991456038,0.10330021800888388,0.07692489156421653,0.031960939978500906,-0.04003669033489607,-0.017213245880289628,0.011282613552634888,-0.11276003155306752,0.07054208949694597,-0.16871975187216642,-0.04872591737016322,0.07533785312520781,0.13530427102761775,0.12931477699744046,0.12275189444108597
Директивный стиль,0.0031386594535692154,-0.06983736678649613,-0.007092495444203404,-0.0791319635184539,0.1585423260366789,0.09311599932064196,0.04072014949820835,-0.14283327615711608,0.034389724090579846,-0.12579596270127225,0.06682720673218026,0.021938326171410585,-0.00799579201956234,-0.011221018980347929,0.13982299601769316,0.02124327570703097,-0.005917263354139386,0.07182431209015393,-0.24549519134551562,0.03625068531892001,-0.1592968641316436,-0.0031846872492885332,-0.03235440355194574,-0.05457553199717258,0.03324942900582946,1.0,0.35185598130335566,0.059040992369339684,0.4755899401983768,0.01656040084223165,-0.21541382937248515,-0.0736049975796006,-0.05855475436983604,0.15086471644955227,0.11974055906095502,0.2701727655504804,-0.11153926507316257,0.15551782401035852,0.06150283933766953,-0.10415113582281972,-0.0364866539816399,0.06902522401409383,0.017281128793847196,0.038740120736132685,0.05962546834478841,0.08143548194157213,0.107667212171399,0.14327705205818217,0.16361917834176873,0.1533659266465024,-0.2880748701879728,0.21951767109452303,0.056410708868968484,0.08480778687595472,0.0578063033657971,-0.2560937248510201,0.13304767322706407,0.10497440870348744,0.0036521929239126997,-0.06800782141655935,-0.07495885258585133,0.11700811201196351,-0.10988119917621826,0.2173848706671707,-0.11349235223954376,-0.24732126333991922,0.044535154829232204,0.11735538100778953,-0.05977738530804126,0.033206700580522254,0.06028797234348117
Аналитический стиль,-0.076425168296733,-0.0903144742588453,-0.12178922209605052,-0.014179408819760427,0.1841959994571564,-0.05077907345016276,-0.03675470230790868,-0.15012781881429102,-0.05558990788982208,-0.1519058852796362,0.09257232068213836,-0.09176244227160782,0.06779047075787663,0.026542505304734853,0.048000469039470785,-0.09577096617183155,-0.12964358767804784,0.15055310502815775,-0.41103002613895206,0.22191472654928235,0.032346776370078476,-0.08228725293284168,-0.04552544427229141,-0.2326103572687728,0.009962446264481048,0.35185598130335566,1.0,0.25913866836863836,0.30375777023229666,0.10351868477072189,-0.05378023917002714,0.08251693090700553,0.06295286401718621,0.11665775451531793,0.02251556113260131,0.17937075594563162,0.0019039785356542256,0.1277402675298082,0.28767813993474073,-0.3279432144133466,-0.1275845280461513,0.13299296627305718,-0.09581887079343143,0.03288143767937597,-0.06351850541776753,-0.17084469162982016,-0.0330030478351601,0.14589223165185336,0.0524496449079043,-0.09444643598646157,-0.04906720993879139,0.2236703428494168,-0.04829650658716845,0.021718127771602282,0.025129515168438924,-0.3005987828786487,0.11947511724991802,-0.004476012631613419,-0.1018706235514446,0.12017785560369008,-0.08651009488306122,-0.03192757909043542,0.17295471576309793,0.1996373479131012,-0.24516975786101664,-0.18787091127375796,-0.12073044093507107,-0.20642318035211132,-0.2508452291639616,-0.10288815321726091,0.06719573965422997
Концептуальный стиль,0.013055901441573214,-0.03224849075417148,-0.06621300984369133,-0.22222633673317696,-0.06471245610559274,-0.2600403420471806,-0.18355672856169944,-0.019811918517399364,-0.15506266253197823,-0.010589303625577536,0.23412712784177298,0.021438795278604206,0.1941522617501434,0.1306054156034301,0.10854395824721451,-0.08710599000228936,-0.08821367788612701,-0.059521519603532004,-0.1282469880654772,0.24356843572393602,0.03168601269492262,0.030195667126348,0.11472522583147612,-0.3225550019831259,0.033994787604752094,0.059040992369339684,0.25913866836863836,1.0,0.24451832389923678,-0.1053074769281811,-0.14274492854244264,0.04605711969699706,0.3591913218416251,0.21306806263265007,0.24431602878242312,0.144037570962805,-0.047130724466553274,0.07540073673059697,0.1457091385009569,-0.1613389388734207,-0.08670501029806255,0.11349285988044003,-0.07633992895932401,0.02939063641693204,0.07525676310112997,-0.041997866978695765,-0.04669591046417327,0.014908327148849645,0.048862835082325445,-0.0718860424812746,-0.1360703926948553,-0.18177790138724756,0.18098705832478063,0.041632648080878944,0.1843876623701358,0.24205153862026296,-0.11364095256573423,0.02583833985474003,-0.05611998994480499,-0.061745594634709314,0.2566227609313918,-0.13751881762751791,-0.2017330687839752,-0.19550942524160628,0.25329701793504583,0.01918514876896514,-0.12474232269707085,0.2299001390640103,0.0629712010135847,0.08205781807402883,-0.0814506981493686
Поведенческий стиль,0.04794348212145966,0.0015454451533829904,-0.010426192260153976,-0.02029196832860629,0.2220369570751289,-0.03643154963317402,-0.013870686604021886,-0.036819599614420835,-0.08783169384808157,-0.0891246629873181,-0.1062758998163109,0.0787730898090032,0.21159498638007754,-0.01601763161056602,0.23792462402801556,0.06934200389119988,0.0813287712219546,0.026623411900512782,-0.08999894992240148,0.07671976486357071,0.03808218713724742,-0.07236998089819752,0.02568281214602875,-0.0047605917222734275,0.21145638064012656,0.4755899401983768,0.30375777023229666,0.24451832389923678,1.0,0.14713786139747473,0.06847932651835359,-0.034128253633863515,0.05451862406991632,0.04893315788973395,0.2035842789830979,0.3376765934684637,-0.05135984133868619,0.267179877624195,0.23464625951228765,-0.0767773149132472,0.11624193356557552,-0.13252353782158896,0.19965393033637485,-0.14954390242077928,0.15889617916690532,0.06868816911113837,0.2023073802655291,0.12416411091901426,0.05437656496330471,0.18584480812694998,-0.1312197284824668,0.1913278976484706,0.10850510408155063,0.020518657980673954,0.044015927253797625,-0.11103113857534297,0.09296588332535327,0.015956214264223924,-0.2234430397751719,0.03272531440792317,-0.029537161164195466,-0.06582883832503032,-0.044903004348071464,0.1352626617387104,-0.1328139799401095,-0.11507081249007162,0.07921826489114116,0.07042799275168062,-0.05219802451201313,0.08452025962177015,0.04658009123947569
Безопасность,0.0375110051296739,-0.19500776771530898,-0.10161805492656295,0.13447779930089965,0.2698741207575865,-0.012605499723497633,-0.03842483630997322,0.13070954754791375,0.12360110512354217,-0.10034782778308601,-0.15832061376345793,-0.10239631716703534,0.10223577705470778,-0.10590168111639132,0.16832606152073074,0.32524531406028384,0.3333390070439121,-0.061923252148474446,-0.06257575406781396,-0.25922271720531426,0.030985639466343685,-0.20313124597258514,-0.08002924304145792,0.31318771366514253,0.18386254072677946,0.01656040084223165,0.10351868477072189,-0.1053074769281811,0.14713786139747473,1.0,0.21032993529366867,0.02669538466721147,-0.04701271292323956,-0.14464036179439796,0.026856497276624113,0.2442607115718104,0.2106738597389457,0.14672357469585537,0.10866637550830899,0.09190358882039446,-0.022270135555516168,0.000997371510982815,0.03089065822011618,0.07964485409978889,-0.04984699500217191,-0.051348727201316405,-0.020610581385566762,-0.02605025508732022,0.07880650851886455,0.00720475500213973,0.08659129117551528,0.18803480438358983,-0.03625943965733602,-0.12570956734757305,-0.006842798682081652,-0.16274586268481364,0.06465587084578467,-0.1615288251487087,0.0019279250923954036,0.18915908027415682,-0.06909421220020585,-0.13225684963751058,0.12882974787080514,0.057987622272898914,-0.1667812861759509,-0.060643543968327294,0.20292233423076889,-0.23012645567034443,-0.07895689744598981,-0.10635595380470605,0.05251035202685619
